name,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Garden Terrace at The Inverness Hotel,3.9,"200 Inverness Drive West Englewood, CO  80112 ",57,American,$31 to $50,Tech Center / Greenwood Village,http://www.Invernesshotel.com,ereynolds@destinationhotels.com,(303) 397-7105,3.9 / 5,"I have heard about the Sunday brunch at the Inverness for many years. We are lucky in Denver to have several wonderful choices but I really think the Inverness is not the best. It is very cookie cutter and very loud. Lots of little kids running around unescorted by parents who just don't care and are too busy getting ready for their tee times or spa appointments. The breakfast food is one small step about Village Inn or Denny's when it comes to pancakes and waffles, bacon an sausage. No eggs except for the omelet guy who by 9:45 had a 30 minute wait and whose product was sub par. Yea they had a big seafood selection which I didn't try and they had some good desert but overall for 90 bucks for 2 with the mimosas it was a disapointment",07/15/2012
Ghost Plate and Tap,3.8,"800 18th Street Denver, CO  80202 ",25,American,$30 and under,Downtown/LoDo,http://www.ghostdenver.com,coupebar@gmail.com,(303) 297-1738,3.8 / 5,Be like a ghost and disappear from this location - overpriced old food and trying to be something they are not - they have great drinks and bar service - look for food elsewhere,07/07/2012
Go Fish,4.2,"1 Broadway Ste 108B Denver, CO  80203-3900 ",20,Sushi,$30 and under,Baker,http://www.denvergofish.com/,gofish8881@gmail.com,(303) 733-8881,4.2 / 5,Above average Denver sushi restaurant with nice Happy Hour pricing.,07/14/2012
Grappa Bistro,4.1,"1027 Washington Ave Golden, CO  80401 ",40,Mediterranean,$30 and under,Golden,http://grappabistro.com/,ricardotondowski@yahoo.com,(303) 273-8882,4.1 / 5,"Grappa Bistro has a unique location with both indoor and outdoor dining available. Private parking is a great plus. Food and service were perfect. My lunch guest was late by 30 minutes, but the staff was very understanding and accommodating.",07/18/2012
Great Northern,3.9,"8101 E. Belleview Ave Denver, CO  80237 ",94,American,$30 and under,Tech Center / Greenwood Village,http://www.gntavern.com,philcahill@ecentral.com,(303) 770-4741,3.9 / 5,The food was well prepared to our requests. The menu was basic american food. The service was fine.,07/07/2012
Green Russell,4.2,"1422 Larimer Street Denver, CO  80202 ",128,Bar / Lounge / Bottle Service,$30 and under,Downtown/LoDo,http://www.greenrussell.com,info@greenrussell.com,(303) 893-6505,4.2 / 5,Wonderful character and delicious food combine forces to support the amazing cocktails at this underground gem.,07/17/2012
"Greenbriar Inn, The",4.5,"8735 N. Foothills Hwy Boulder, CO  80302 ",128,American,$31 to $50,Boulder,http://www.greenbriarinn.com,gbi@greenbriarinn.com,(303) 440-7979,4.5 / 5,Our party of 4 all enjoyed the food and the selection was excellent. Have been there multiple times and always have a pleasant experience. The waite staff was very attentive but not overly so which sometimes I find a problem in upscale restaurants.We all had something different and each was very good.,07/06/2012
Grouse Mountain Grill,4.6,"Beaver Creek Resort Avon, CO  81620 ",56,Contemporary American,$50 and over,Beaver Creek,http://www.grousemountaingrill.com,info@grousemountaingrill.com,(970) 949-0600 x1,4.6 / 5,Ask for table near window and view those Colorado mountains...,07/09/2012
Gumbos,4.1,"1033 E 17th Ave Denver, CO  80218 ",37,Cajun,$30 and under,Uptown,http://www.gumbosdining.com,gumbosdenverco@gmail.com,(720) 266-5300,4.1 / 5,"Went to the new location on 17th for my husbands birthday. Awesome crab cakes, tilapia was amazing , service was great. We will be back for sure.",07/15/2012
Habesha Ethiopian Restaurant & Bar,2.0,"5707 E. Colfax Ave. Denver, CO  80220 ",1,Ethiopian,$30 and under,Park Hill,http://www.habeshaethiopianrestaurant.com,habesha@habeshaethiopianrestaurant.com,(303) 377-1521,2 / 5,"If you're in the mood for a nice glass of wine with dinner, stick with an Italian place - Ethiopian ""wine"" is awful. Staff here is very sweet and genuine but there is a language barrier and no real sense of customer service. Food WAS great, though...",04/21/2012
Hapa Sushi Grill & Sake Bar - Cherry Creek,4.0,"2780 East 2nd Avenue Denver, CO  80206 ",72,Sushi,$30 and under,Cherry Creek,http://www.hapasushi.com,cherrycreek@hapasushi.com,(303) 322-9554,4.1 / 5,A frequent visitor to Hapa. Best sushi in Cherry Creek.,07/19/2012
Hapa Sushi Grill & Sake Bar - Landmark in Greenwood Village,4.3,"5380 Greenwood Plaza Blvd. Suite 101 Greenwood Village, CO  80111 ",114,Sushi,$30 and under,Tech Center / Greenwood Village,http://www.hapasushi.com,landmark@hapasushi.com,(303) 267-8744,4.3 / 5,"Best Sushi in Denver area!!! Great service, amazing fresh flavors, great presentation, and lovely venue. Special requests were accepted and embraced. Ask for the Katie Roll (not on the menu...yet)- Tuna, Avocado, Cream Cheese, Jalapeno, topped with Strawberries and Sweet Soy...fantastic!!Did I mention fantastic service?? Everyone there was a pleasure to speak to, had a true sense of urgency, and the overall energy of the restaurant seemed to exude pleasure and happiness. This is such a rare feature in a restaurant!!",07/14/2012
Hapa Sushi Grill & Sake Bar - Pearl St. Boulder,4.2,"1117 Pearl Street Boulder, CO  80302 ",42,Sushi,$30 and under,Boulder,http://www.hapasushi.com,"",(303) 473-4730,4.2 / 5,"Four of us joined for a birthday celebration at Hapa on Pearl. We waited, but not long, for our table. We had a reservation, as you know. Free edamame while we waited was nice. Crowded, noisy and a bit cramped up next to the wait station. Food was delicious, as we had expected. We did order lots. Prices are $$$$ which is why this experience will be special occasion for us.",05/12/2012
Harwigs,4.3,"911 Lincoln Ave Steamboat Springs, CO  80487 ",11,Contemporary American,$31 to $50,Steamboat Springs,http://lapogee.com or harwigs.com,"",(970) 879-1919,4.3 / 5,"We had dinner at Harwig's in early July 2012. The bar and restaurant had a lot of character, as well as an impressive wine list and menu. The owner/host was friendly, although it was obvious to whom he was catering (regulars, a strange emphasis for a ""resort"" town). Service was erratic, at best: although there was plenty of staff on the floor for the few tables that time of year, we were basically ignored at dessert (we had to ask for menus, then waited 20 minutes to place our order while staff and the owner/host busily attended the sparse other guests). The food was good, but not worth the price and I was shocked when my cocktail was $18.00. We will be returning to Steamboat, but not to Harwigs.",07/02/2012
Hearthstone Restaurant,4.5,"130 South Ridge St. Breckenridge, CO  80424 ",82,American,$30 and under,Breckenridge/Frisco/Copper/Keystone,http://www.hearthstonerestaurant.biz,hearthstonerestaurant@stormrestaurants.com,(970) 453-1148,4.5 / 5,"My wife and I have been visiting summit county for many years and Hearthstone is always first on our list of restaurants to visit. Always great food, great service, and great value.",07/18/2012
Heck's at Devil's Thumb Ranch,4.2,"3530 Country Road 83 Tabernash, CO  80478 ",33,American,$30 and under,Winter Park/Granby/Grand Lake ,http://www.devilsthumbranch.com,"",(970) 726-7002,4.3 / 5,"This is a wonderful restaurant; the ambience is spectacular, service is impeccable, food is delicious, and views are amazing. Need I say more?",07/16/2012
Helga's German Restaurant & Deli,3.9,"14197 E. Exposition Ave. Aurora, CO  80012 ",15,German,$30 and under,Aurora,http://www.helgasdeli.com,herb@helgasdeli.com,(303) 344-5488,3.9 / 5,"We went there to enjoy a traditional German menu. There were people in my party that were skeptical, but they were very pleased with their meals. The food was wonderful - our waitress was great; even with the kids! Great time - Glad we went!",06/22/2012
Hideaway Steakhouse,4.3,"2345 W. 112th Avenue Westminster, CO  80234 ",178,Steakhouse,$31 to $50,Westminster,http://www.hideawaysteakhouse.com,info@hideawaysteakhouse.com,(303) 404-9939,4.3 / 5,outstanding restaurant.,07/20/2012
Highland Pacific Restaurant & Oyster Bar,4.1,"3934 West 32nd Avenue Denver, CO  80212 ",10,Seafood,$30 and under,Highlands,http://www.highlandpacific.net/,info@highlandpacific.net,(303) 477-6644,4.1 / 5,"I went there for my birthday dinner, waited for almost an hour for my table, then the bartender was the only one who seemed to care that our party was standing around waiting for so long. Our server was not very friendly and a manager never came by to apologize. It was not a friendly atmosphere, the staff all just seemed annoyed that we were there. Being a server I understand that large parties can be a pain but that is in the job description of the service industry. The food was good but the restaurant was an overall disappointment for my birthday dinner.",07/09/2012
Highland's Garden Cafe,4.4,"3927 West 32nd Avenue Denver, CO  80212 ",59,Contemporary American,$31 to $50,Highlands,http://www.highlandsgardencafe.com,highlandsgardencafe@comcast.net,(303) 458-5920,4.4 / 5,Noise was OK Does 4 mean lot of noise or OK?,07/19/2012
Hodson's Grill,3.8,"6851 S Gaylord St. #262 Centennial, CO  80122 ",66,American,$30 and under,Centennial,http://www.hodsonsbarandgrill.com,jt@hodsonsbarandgrill.com,(720) 457-3852,3.8 / 5,"This was my second visit to Hodson's in a week's time. It was so good the first time that I created an opportunity to return quickly. They have a great wine list, but also fun, unusual drinks--even a jalapeño margarita that tempted my husband away from his usual glass of wine. The food is eclectic and delicious and their patio in the summer simply can't be beat if you're a flower fan!",07/15/2012
Honga's Lotus Petal,3.9,"135 E Colorado Ave Telluride, CO  81435 ",17,Asian,$30 and under,Telluride,http://hongaslotuspetal.com,ana@hongaslotuspetal.com,(970) 728-5134,3.9 / 5,"The maki and sushi are quite good, but we waited 45 minutes to get our food, while our teenaged kids had their food within 15 minutes. This would have made sense if they ordered off the ""other side"" of the menu (prepared food), but everyone ordered sushi or maki. Therefore, we couldn't eat together The pomegranate mohito was delicious. Our server was friendly, but flustered by the amount of time stuff was taking to come out of the kitchen. We were frustrated, too, especially given that we arrived at 6pm, when the restaurant opened.",07/12/2012
Hotel Boulderado,4.3,"2115 13th Street Boulder, CO  80302 ",7,American,$31 to $50,Boulder,http://www.boulderado.com,sales@boulderado.com,(303) 440-2880,4.3 / 5,"Mother's Day brunch was set up as a special event at the Boulderado, and both my mother and wife felt it was a big hit! The buffet was excellent - having two omlette chefs working was smart so as to avoid a bottleneck forming - the food quality and variety was very good. Service and ambiance were well done even though we were in the conference room, not the restaurant. That plus the Boulderado's inherent charm made it special, which was the main objective!",05/13/2012
The Ice Bar at Uley's Cabin,4.0,"Base of Twister ski lift on Mt. Crested Butte Mt. Crested Butte, CO  81225 ",2,Contemporary American,$50 and over,Crested Butte,http://www.skicb.com/uleys,icebar@cbmr.com,(970) 349-2275,4.3 / 5,"Once in a lifetime opportunity to enjoy great food and a spectacular view. Food was delicious, and service was exemplary.",03/28/2012
Ignite Fire Crafted Food - Denver,3.7,"2124 Larimer St. Denver, CO  80205 ",94,Gastro Pub,$30 and under,Downtown/LoDo,http://Ignitegastropub.com,jmccleary@ignite-denver.com,(303) 296-2600,3.7 / 5,"Great experience! Food was delicious, drinks creative, service top notch, and the scene energetic. Will definitely return.",07/18/2012
il Bistro Italiano,4.5,"400 Main Street Grand Junction, CO  81501 ",103,Italian,$30 and under,Grand Junction,http://www.ilbistroitaliano.com,info@ilbistroitaliano.com,(970) 243-8622,4.5 / 5,"It had been quite sometime since our last visit. We were pleasantly surprised at the no pressure waitstaff, beverage selection and delicious entre's. The ample portions were complimented by a very reasonable price range. The availability of GF (Gluten Free) options is very welcome to those of us who choose to dine in such a fashion.",07/14/2012
Il Fornaio - Greenwood Village,4.0,"8000 East Belleview Avenue Greenwood Village, CO  80111 ",189,Italian,$30 and under,Tech Center / Greenwood Village,http://www.ilfornaio.com,denvertech@ilfo.com,(303) 221-8400,4 / 5,"Service was wonderful, food was...not as good as I might have expected but still enjoyable. Beautiful restaurant and ambiance. A great time.",07/18/2012
Il Mulino New York - Aspen,3.1,"501 East Dean Street Aspen, CO  81611 ",19,Italian,$50 and over,Aspen,http://ilmulino.com/aspen.html,"",(970) 205-1000,3 / 5,"it WAS a good restaurant..not any more.We didnt receive the quality,,,taste and experience of the past.We didnt get the traditional cheese when we arrived..we orderes mussels...the portion was so small.the bread was old and cold...not like the one in NY or Las Vegas even,,I was a Il Mulino fan...but their Aspen outlet is facing troubles.the pasta was ok...not extraordinary,",07/13/2012
Il Posto,4.1,"2011 E. 17th Ave Denver, CO  80206 ",156,Italian,$30 and under,Uptown,http://www.ilpostodenver.com,afrizzi@yahoo.com,(303) 394-0100,4.1 / 5,"I had the calamari that was stuffed with bread herbs anchovies etc ,,,,I tell you how good it was,,,I wouldn't share it,,,,yuuuummmmmeeeeee",07/16/2012
Indulge Bistro & Wine Bar,4.0,"1601 Mayberry Dr Highlands Ranch, CO  80129 ",55,International,$30 and under,Highlands Ranch/Lone Tree/Parker,http://www.indulgewinebar.com,info@indulgewinebar.com,(303) 991-1994,3.9 / 5,Absolutely wonderful - one of our hands down favorites.,07/19/2012
Indulge Bistro and Wine Bar - Golden,4.0,"1299 Washington Ave Suite 160 Golden, CO  80401 ",70,International,$30 and under,Golden,http://www.indulgewinebar.com/,info@indulgewinebar.com,(303) 277-9991,4 / 5,With the Open Table reservation we were able to tell them on advance it was our anniversary and they had a nice corner booth set up for us with flowers and little paper hearts on the table. What a nice surprise!,07/19/2012
