Bremerton Bar & Grill,http://www.opentable.com/bremerton-bar-and-grill?scpref=109&tab=2,3.6,"190 Pacific Avenue Bremerton, WA  98337 ",5,American,$30 and under,Port Orchard,http://www.neighborhoodgrills.com/bremerton/index.html,eric@neighborhoodgrills.com,(360) 627-8081,3.5 out of 5,"Overall experience was satisfactory. We had a reservation and got seated on time. Quality of the food was ok, nothing to write home about. One of the three brunch orders was incorrect, the waiter got it wrong as he was new and didn't write it down. My son ate it anyway as he was hungry and we had a ferry to catch as we were on our way to a baseball game. We will go back and give it another try.",6/17/12,http://www.pickgrapevine.com/wantmore/1092,1092
Library Bistro,http://www.opentable.com/library-bistro?scpref=109&tab=2,4.2,"92 Madison St. Seattle, WA  98104 ",44,American,$30 and under,Downtown,http://www.librarybistro.com/,erica.jacobs@librarybistro.com,(206) 624-3646,4.2 out of 5,"The service was amazing and will keep me coming back! The decor was super cute and one of a kind. The brunch we had was good, but not amazing.",7/8/12,http://www.pickgrapevine.com/wantmore/1093,1093
Esquire Tavern,http://www.opentable.com/esquire-tavern?scpref=109&tab=2,4.7,"155 East Commerce San Antonio, TX  78205 ",11,Gastro Pub,$30 and under,Downtown,http://esquiretavern-sa.com,erica@esquiretavern-sa.com,(210) 222-2521,4.7 out of 5,"A local place to see for the bar. On that note, menu is limited, fried bar food. View and ambiance are the highlight here.",5/3/12,http://www.pickgrapevine.com/wantmore/1094,1094
The Club at McInnis Park,http://www.opentable.com/the-club-at-mcinnis-park?scpref=109&tab=2,4,"350 Smith Ranch Rd San Rafael, CA  94903 ",24,Californian,$30 and under,San Rafael,http://Mcinnisparkgolfcenter.com,erick@mcinnisparkgolfcenter.com,(415) 491-5959,4 out of 5,"I was able to get an early dinner reservation there so we could go over to the nearby movie theater afterwards. Easy to find with plenty of free parking, the staff was friendly, the service was great, and the food was delicious!",7/20/12,http://www.pickgrapevine.com/wantmore/1095,1095
Ristra Restaurant,http://www.opentable.com/ristra-restaurant?scpref=109&tab=2,4.4,"548 Agua Fria Street Santa Fe, NM  87501 ",85,French,$30 and under,Santa Fe,http://www.ristrarestaurant.com,ericlamalle@aol.com,(505) 982-8608,4.3 out of 5,Continues to be a favorite for a romantic dinner!,7/13/12,http://www.pickgrapevine.com/wantmore/1096,1096
Cafe Ginger,http://www.opentable.com/cafe-ginger?scpref=109&tab=2,3.9,"1952 West Gray Houston, TX  77019 ",26,Chinese,$30 and under,River Oaks,http://www.cafeginger.net,ericwang217@yahoo.com,(713) 528-4288,3.9 out of 5,Food was terrible! Especially the bread or fried dishes like dumplings and pancakes to moo shoo pork. Also very little shrimp or chicken in main dishes,7/3/12,http://www.pickgrapevine.com/wantmore/1097,1097
del INTI Restaurant,http://www.opentable.com/del-inti-restaurant?scpref=109&tab=2,4.3,"2315 NE Alberta St Portland, OR  97211 ",28,Peruvian,$30 and under,Northeast Portland,http://www.delinti.com,erin@delinti.com,(503) 288-8191,4.2 out of 5,"Del INTI is our favorite GO TO place when we want a pop of flavor and several small plates for variety. Every dish we have had here is amazing! The service is friendly, atmosphere is elegant yet comfortable, and we can open table so we never have to wait. We love their ceviche options, the octopus is heavenly, and the quinoa is a must have every time.",7/13/12,http://www.pickgrapevine.com/wantmore/1098,1098
Ernesto's Italian Restaurant,http://www.opentable.com/ernestos-italian-restaurant?scpref=109&tab=2,3.6,"2301 Clement St San Francisco, CA  94121 ",16,Italian,$30 and under,Richmond District,,ernestositalianrestaurant@gmail.com,(415) 386-1446,3.6 out of 5,Huge portions perfect for splitting and good wine choices!,7/6/12,http://www.pickgrapevine.com/wantmore/1099,1099
Brigantine Escondido,http://www.opentable.com/brigantine-escondido?scpref=109&tab=2,4,"421 W. Felicita Avenue Escondido, CA  92025 ",66,Seafood,$30 and under,Escondido,http://www.brigantine.com,ESC@brigantine.com,(760) 743-4718,4 out of 5,"Waitress told us early bird was only good for the first hour after they opened. When I told her the internet said till 6""30 and our reservatin was for 6, she suddenly found menus that did say till 6:30. They did hor the early bird.We all enjoyed the food very much and loved being outside.The four of us felt that she had been instructed to do that.",7/20/12,http://www.pickgrapevine.com/wantmore/1100,1100
Esin Restaurant and Bar,http://www.opentable.com/esin-restaurant-and-bar?scpref=109&tab=2,4.5,"750 Camino Ramon Danville, CA  94526 ",449,American,$30 and under,Danville,http://EsinRestaurant.com,Esinrestaurant@yahoo.com,(925) 314-0974,4.5 out of 5,"Great, great, great. Food - great. Service - great. Wine - great.",7/18/12,http://www.pickgrapevine.com/wantmore/1101,1101
Esquire Grill,http://www.opentable.com/esquire-grill?scpref=109&tab=2,4,"1213 K St. Sacramento, CA  95814 ",159,American,$30 and under,Sacramento,http://www.esquiregrill.com,esq@paragarys.com,(916) 448-8900,4 out of 5,"Even though the restaurant only had a few tables occupied, it took 30 minutes for us to get our food.",7/18/12,http://www.pickgrapevine.com/wantmore/1102,1102
El Torito Grill - Brea,http://www.opentable.com/el-torito-grill-brea?scpref=109&tab=2,4.3,"555 Pointe Dr Brea, CA  92821 ",7,Latin / Spanish,$30 and under,Brea,http://www.etgrill.com,etgu7141@realmexrestaurants.com,(714) 990-2411,4.3 out of 5,"Had not been to El Torito Grill for ages. Seeing it on Open Table reminded us about it. The guacamole, made at our table was the best we have had in ages. My husband loved the lobster quesadilla and my chicken was really good. We will be back.",6/29/12,http://www.pickgrapevine.com/wantmore/1103,1103
El Torito Grill - Irvine,http://www.opentable.com/el-torito-grill-irvine?scpref=109&tab=2,3.9,"1910 Main St Irvine, CA  92614 ",8,Latin / Spanish,$30 and under,Irvine,http://www.etgrill.com,etgu7185@realmexrestaurants.com,(949) 975-1220,4 out of 5,A buffet brunch with a vary of choices. Great Banana Foster.,6/24/12,http://www.pickgrapevine.com/wantmore/1104,1104
El Torito Grill - Sherman Oaks,http://www.opentable.com/el-torito-grill-sherman-oaks?scpref=109&tab=2,4.2,"15301 Ventura Blvd Sherman Oaks, CA  91403 ",12,Latin / Spanish,$30 and under,Sherman Oaks,http://www.etgrill.com,ETGU7252@realmexrestaurants.com,(818) 907-7172,4.2 out of 5,Great food especially the steak and shrimp fajits,7/17/12,http://www.pickgrapevine.com/wantmore/1105,1105
Domaine Chandon - Etoile Restaurant,http://www.opentable.com/domaine-chandon-etoile-restaurant?scpref=109&tab=2,4.5,"One California Drive Yountville, CA  94599 ",269,French,$50 and over,Yountville,http://www.etoilerestaurant.com,etoile@chandon.com,(800) 736-2892,4.5 out of 5,"We thoroughly enjoyed your food, wines, and service. Your staff are well trained and most helpful. We feel that you are as good as most excellent European restuarants, in respect of excellent food and wines, and the beautiful setting and ambience of your domaine.we will certainly come again when we are in the area, as we do not live within easy reach.We have already recommended you to mant other people.",7/19/12,http://www.pickgrapevine.com/wantmore/1106,1106
Hy's Steak House - Waikiki,http://www.opentable.com/hys-steak-house-waikiki?scpref=109&tab=2,4.4,"2440 Kuhio Avenue Honolulu, HI  96815 ",182,Steak,$31 to $50,Honolulu,http://www.hyshawaii.com,etsukoc@hawaiiantel.net,(808) 922-5555,4.4 out of 5,"I would describe Hy's in the following manner: superb food, highly attentive staff, wonderful environment. We could not have been more impressed with these aspects. Of course you get what you pay for...Hy's is pricey, but not overwhelming. They way they grill the steaks is heavenly...worth every cent in my opinion. Also, try the strawberry ice cream surprise - FLAMBE! Exquisite after a big meal. The place is a bit hard to find, but the directions from Open Table got us right there.",7/17/12,http://www.pickgrapevine.com/wantmore/1107,1107
EuroAsia Restaurant,http://www.opentable.com/euroasia-restaurant?scpref=109&tab=2,3,"17209 Ventura Blvd Encino, CA  91316 ",2,Eurasian,$30 and under,Encino,,euroasiala@gmail.com,(818) 205-9311,3 out of 5,Tastes authentic! Almost like how mama made it.,6/16/12,http://www.pickgrapevine.com/wantmore/1108,1108
Amarone Kitchen & Wine,http://www.opentable.com/amarone-kitchen-and-wine?scpref=109&tab=2,4.6,"8868 W. Sunset Blvd West Hollywood, CA  90069 ",26,Italian,$31 to $50,West Hollywood,http://www.AmaroneLA.com,Events@AmaroneLA.com,(310) 652-2233,4.6 out of 5,Excellent authentic Italian food. Charming restaurant with great service and a very good wine list.,7/20/12,http://www.pickgrapevine.com/wantmore/1109,1109
Arch Rock Fish,http://www.opentable.com/arch-rock-fish?scpref=109&tab=2,4.1,"608 Anacapa St. Santa Barbara, CA  93101 ",101,Seafood,$30 and under,Santa Barbara,http://www.archrockfish.com,events@archrockfish.com,(805) 845-2800,4.1 out of 5,"Nice outdoor patio with lots of shading. Also has heat lamps for those cooler days. Food was excellent. We had the calamari appetizer, which was perfect for 2 to share. The salads were delicious, as were our entrees. I highly reccommend the ciopinno, which was generously stocked with lots of seafood (including a small lobster tail)and a delicious broth. Hubby had the lobster roll, which also had generous-sized portion of lobster. we managed to save room for a shared dessert - the ice cream sundae, which was topped with caramelized banana and cashews - a perfect end to a perfect meal. :)",4/28/12,http://www.pickgrapevine.com/wantmore/1110,1110
Assaggio,http://www.opentable.com/assaggio?scpref=109&tab=2,4.3,"2010 4th Ave. Seattle, WA  98121 ",146,Italian,$31 to $50,Downtown,http://www.assaggioseattle.com,events@assaggioseattle.com,(206) 441-1399,4.3 out of 5,"Pastas were very good, marinara sauce was excellent. Caesar salad was dressed to our specifications bu $2 to add two measly anchovies seems steep. One diner in our group had the pasta special (marinara sauce) with a few minor changes and it was delicious, the house-made Italian sausage was a standout. Another diner order the veal saltimboca which was poor - overly floured, flat flavors, served with thin mashed potatoes and properly cooked veggies. Probably avoid the meats here, go for the pastas. Bartender was excellent, pours are generous. Glass wine offerings are few but very good.",7/20/12,http://www.pickgrapevine.com/wantmore/1111,1111
Barolo Restaurant - Pacifica,http://www.opentable.com/barolo-restaurant?scpref=109&tab=2,4.1,"404 San Pedro Ave Pacifica, CA  94044 ",47,Italian,$30 and under,Pacifica,http://www.barolopacifica.com,events@barolopacifica.com,(650) 355-5980,4.1 out of 5,The corn soup was amazing. Everything else was very tasty.,7/11/12,http://www.pickgrapevine.com/wantmore/1112,1112
Bistro Boudin,http://www.opentable.com/bistro-boudin?scpref=109&tab=2,4.1,"160 Jefferson St, Upper Level San Francisco, CA  94133 ",102,American,$30 and under,Fisherman's Wharf,http://www.bistroboudin.com,events@bistroboudin.com,(415) 928-1849 x2,4.1 out of 5,The food was very good. The desserts were a disappointment. The apples were hard in the apple pie tart and it was very dry. Not worth the calories. Great view of the bay. Good to bring people from out of town.,7/19/12,http://www.pickgrapevine.com/wantmore/1113,1113
Bootlegger Bistro,http://www.opentable.com/bootlegger-bistro?scpref=109&tab=2,4.4,"7700 Las Vegas Blvd Las Vegas, NV  89123 ",52,Italian,$30 and under,Near the Strip,http://www.bootleggerlasvegas.com,events@bootleggerlasvegas.com,(702) 736-4939,4.4 out of 5,"Great service! Loved the piano player-he could play everything and anything by memory. A few too many screaming brats who could have been isolated by themselves in a place further away from the piano. However, overall a good dining experience based in good cuisine!",7/13/12,http://www.pickgrapevine.com/wantmore/1114,1114
Ca Bianca,http://www.opentable.com/ca-bianca?scpref=109&tab=2,4.4,"835 2nd Street Santa Rosa, CA  95404 ",54,Italian,$31 to $50,Santa Rosa,http://cabianca.com,events@cabianca.com,(707) 542-5800,4.4 out of 5,"As usual, had a wonderful experience. Our waiter, Gerardo, was very attentive and suggested just the right pairings. Michael's drinks were excellent. And the owner, Marco, was welcoming everyone and making them feel at home.Most highly recommended.",7/13/12,http://www.pickgrapevine.com/wantmore/1115,1115
Cafe Santorini,http://www.opentable.com/cafe-santorini?scpref=109&tab=2,4,"64 W Union Street Pasadena, CA  91103 ",222,Mediterranean,$30 and under,Pasadena,http://www.cafesantorini.com/,events@cafesantorini.com,(626) 564-4200,4 out of 5,We love to celebrate at Cafe Santorini!,7/19/12,http://www.pickgrapevine.com/wantmore/1116,1116
Dolce Pane E Vino,http://www.opentable.com/dolce-pane-e-vino?scpref=109&tab=2,4.3,"16081 San Dieguito Rd. Rancho Santa Fe, CA  92067 ",31,Californian,$30 and under,Rancho Sante Fe,http://www.dolcepaneevino.com,events@dolcepaneevino.com,(858) 832-1518,4.3 out of 5,We just LOVE Dolce! It's great fun to bring guests along for their first visit! So HAPPY to have this restaurant in the neighborhood!,7/4/12,http://www.pickgrapevine.com/wantmore/1117,1117
Don the Beachcomber,http://www.opentable.com/don-the-beachcomber?scpref=109&tab=2,4,"16278 South Pacific Coast Highway Huntington Beach, CA  92649 ",27,Hawaiian,$30 and under,Huntington Beach / Seal Beach/Fountain Valley,http://www.donthebeachcomber.com,events@donthebeachcomber.com,(562) 592-1321,4 out of 5,"Good food , good service in an polynesian atmosphere.",7/20/12,http://www.pickgrapevine.com/wantmore/1118,1118
Duke's Malibu,http://www.opentable.com/dukes-malibu?scpref=109&tab=2,4.2,"21150 Pacific Coast Hwy Malibu, CA  90265 ",349,Seafood,$30 and under,Malibu,http://dukesmalibu.com,events@dukesmalibu.com,(310) 317-0777,4.2 out of 5,"The best tables are at the front windows, which you need to request at the time you make a reservation. The view is spectacular!! Service was good but not great, as they are very busy.Food was also good but not great. The calamari appetizer is excellent!",7/19/12,http://www.pickgrapevine.com/wantmore/1119,1119
"Nourish, Mill Valley",http://www.opentable.com/nourish-mill-valley?scpref=109&tab=2,3.3,"475 E. Strawberry Drive Mill Valley, CA  94941 ",32,Californian,$30 and under,Mill Valley,http://eatatnourish.com,events@eatatnourish.com,(415) 381-4400,3.4 out of 5,"While the food and service was outstanding, the noise level was unbearable. Unfortunately we selected a Saturday evening that included a loud live band. We had no idea that there was going to be live music when we booked with OT. I'm not sure whether the music is recurring on the weekends but I suggest, if you want a conversation of any type, this is not the place to be! Otherwise our waiter was exceptional with an in depth knowledge of the menu specials as he described at least 6 of them to us. The scallops were incredible! The Chef paid a visit to our table - we were able to find out a little about his impressive background. I would definitely go again, just not when a live band is playing!",7/14/12,http://www.pickgrapevine.com/wantmore/1120,1120
